player_id,full_name,gender,age,dominant_hand,backhand_type,fitness_level,years_playing,weekly_training_hours,height_cm,matches_played,matches_won,success_rate
P1299,Yael Avraham,female,26,right,two_handed,6.0,0.2,7.6,160.8,31,26,83.8
P1300,Shira Cohen,female,51,right,two_handed,,5.0,1.6,168.7,24,11,47.7
P1301,Ron Azoulay,male,26,right,two_handed,9.0,5.9,1.7,184.1,41,34,83.7
P1302,Amit Peretz,male,33,right,,6.0,3.6,7.5,,86,60,69.8
P1303,Ariel Peretz,male,25,right,one_handed,6.0,3.7,3.8,169.3,64,50,77.9
P1304,Roni Friedman,female,29,right,two_handed,5.0,3.2,6.8,173.0,26,19,72.3
P1305,Ron Azoulay,male,28,left,one_handed,4.0,4.3,3.0,175.6,92,63,68.9
P1306,Ariel Friedman,male,33,right,one_handed,3.0,11.8,3.2,173.4,63,42,66.2
P1307,Lior Azoulay,female,42,right,two_handed,7.0,8.4,3.7,159.3,30,18,59.2
P1308,Ariel Levi,male,48,right,two_handed,4.0,4.3,10.6,171.5,86,46,54.0
P1309,Ariel Friedman,male,32,,one_handed,10.0,3.5,6.5,189.9,119,100,84.1
P1310,Eitan Shapira,male,35,right,one_handed,4.0,7.9,2.0,,69,40,57.3
P1311,Yotam Avraham,male,14,right,one_handed,3.0,5.3,4.2,171.4,27,15,57.0
P1312,Daniel Peretz,male,27,right,two_handed,7.0,2.0,2.8,173.9,44,32,72.8
P1313,Eitan Azoulay,male,39,,two_handed,,3.9,2.4,195.6,75,44,58.1
P1314,Daniel Levi,male,38,right,,,11.0,5.2,186.4,119,89,74.7
P1315,Guy Biton,male,31,right,,,6.7,4.5,170.2,112,92,82.3
P1316,Omer Shapira,male,39,right,two_handed,2.0,3.5,,173.8,112,55,49.0
P1317,Hila Azoulay,female,34,right,two_handed,5.0,1.3,3.7,,101,58,57.0
P1318,Ron Azoulay,male,42,right,two_handed,4.0,5.5,2.3,177.2,73,35,48.3
P1319,Roni Shapira,female,31,right,two_handed,2.0,4.8,5.0,,81,55,67.3
P1320,Lior Cohen,female,24,right,one_handed,6.0,4.2,,168.5,90,63,69.6
P1321,Amit Azoulay,male,32,left,two_handed,2.0,8.0,3.2,187.6,88,53,60.5
P1322,Ariel Biton,male,8,right,two_handed,3.0,6.7,2.5,141.5,80,46,57.6
P1323,Ido Friedman,male,33,right,one_handed,5.0,1.3,0.7,167.0,24,14,57.0
P1324,Adi Peretz,female,8,left,one_handed,4.0,4.8,10.3,137.1,106,74,69.5
P1325,Gal Shapira,female,8,right,two_handed,7.0,1.7,3.7,137.5,11,5,48.2
P1326,Hila Avraham,female,33,right,two_handed,7.0,3.3,10.5,181.0,56,44,78.7
P1327,Yotam Shapira,male,34,right,one_handed,8.0,1.6,3.8,184.0,57,44,78.0
P1328,Noa Levi,female,14,right,one_handed,8.0,1.6,5.9,166.6,119,78,65.8
P1329,Noam Levi,male,19,right,,8.0,6.0,2.1,173.9,19,14,73.2
P1330,Roni Biton,female,44,right,,,5.6,2.2,162.7,62,29,46.7
P1331,Noam Cohen,male,22,right,two_handed,7.0,4.5,3.5,164.4,49,40,82.2
P1332,Maya Friedman,female,55,right,two_handed,7.0,3.1,10.4,171.3,20,12,59.1
P1333,Roni Mizrahi,female,114,right,one_handed,6.0,1.5,1.6,219.1,34,23,66.7
P1334,Yotam Avraham,male,33,right,two_handed,5.0,3.3,0.5,186.3,56,30,53.3
P1335,Roni Cohen,female,47,left,two_handed,5.0,5.6,7.4,163.3,110,74,67.2
P1336,Ron Levi,male,30,right,one_handed,4.0,5.5,6.1,174.9,52,39,75.3
P1337,Maya Friedman,female,16,,,7.0,10.9,2.6,166.4,106,72,68.3
P1338,Yotam Peretz,male,27,right,one_handed,6.0,9.9,13.2,183.1,90,76,84.7
P1339,Shira Mizrahi,female,28,right,two_handed,5.0,4.7,13.6,153.2,100,91,91.1
P1340,Ron Mizrahi,male,12,,two_handed,5.0,3.3,0.6,169.9,103,52,50.2
P1341,Noa Mizrahi,female,25,left,,4.0,2.5,2.1,164.8,88,56,63.9
P1342,Noa Friedman,female,19,right,two_handed,8.0,1.3,3.5,156.5,90,57,62.8
P1343,Hila Levi,female,39,right,two_handed,6.0,1.8,4.9,148.3,26,14,53.4
P1344,Roni Peretz,female,28,right,two_handed,4.0,5.6,4.4,163.9,88,55,62.2
P1345,Noa Friedman,female,25,right,two_handed,8.0,7.0,3.7,176.6,15,12,78.4
P1346,Maya Avraham,female,27,right,one_handed,5.0,3.8,,,91,64,70.5
P1347,Ido Avraham,male,31,right,one_handed,3.0,18.2,5.3,,81,58,71.4
P1348,Shira Mizrahi,female,35,right,two_handed,8.0,1.8,5.5,180.7,93,65,69.6
P1349,Ron Azoulay,male,16,right,two_handed,5.0,1.1,,175.7,80,49,61.0
P1350,Noa Biton,female,16,right,two_handed,5.0,18.0,,172.6,50,34,67.7
P1351,Amit Mizrahi,male,41,left,two_handed,6.0,1.4,3.1,,50,33,66.9
P1352,Yael Azoulay,female,23,right,two_handed,8.0,3.7,2.5,,75,56,75.2
P1353,Hila Friedman,female,11,,two_handed,6.0,2.7,1.2,144.6,61,33,54.3
P1354,Guy Friedman,male,33,right,one_handed,,5.9,3.0,159.5,47,25,53.1
P1355,Noam Shapira,male,34,right,two_handed,7.0,3.5,1.5,186.3,63,45,72.0
P1356,Noa Cohen,female,10,,one_handed,5.0,7.0,1.0,141.9,69,33,48.2
P1357,Adi Shapira,female,31,right,two_handed,10.0,8.1,6.2,158.6,36,33,90.3
P1358,Amit Friedman,male,37,right,two_handed,6.0,1.2,2.6,166.6,80,45,56.4
P1359,Tamar Peretz,female,32,right,two_handed,2.0,2.4,2.0,163.4,44,25,56.2
P1360,Yael Mizrahi,female,36,right,,7.0,7.4,8.2,179.1,39,29,74.5
P1361,Omer Levi,male,11,right,two_handed,10.0,9.1,5.7,177.8,56,41,72.4
P1362,Ariel Azoulay,male,32,left,one_handed,9.0,5.2,0.4,162.7,21,17,80.7
P1363,Ron Levi,male,24,right,two_handed,10.0,6.2,4.9,173.2,76,65,85.2
P1364,Maya Mizrahi,female,22,,two_handed,4.0,11.3,4.9,156.7,90,70,78.0
P1365,Noam Friedman,male,38,left,two_handed,8.0,3.6,2.9,183.9,115,74,64.6
P1366,Gal Katz,female,46,right,two_handed,5.0,48.0,64.6,167.3,41,21,51.7
P1367,Yael Levi,female,50,right,two_handed,6.0,9.9,0.8,159.9,69,35,50.4
P1368,Daniel Shapira,male,44,right,two_handed,,10.3,13.1,176.6,65,42,63.9
P1369,Adi Avraham,female,27,right,one_handed,5.0,4.3,3.0,161.2,90,57,63.8
P1370,Lior Shapira,female,32,right,two_handed,5.0,2.5,4.7,177.9,78,51,65.8
P1371,Amit Cohen,male,37,right,two_handed,,4.3,3.2,180.4,98,64,65.4
P1372,Ariel Cohen,male,29,right,two_handed,8.0,4.6,2.0,181.4,103,76,73.7
P1373,Ariel Friedman,male,30,right,one_handed,,2.4,6.5,154.7,22,17,75.4
P1374,Noam Levi,male,38,right,two_handed,3.0,2.7,4.1,,49,25,51.6
P1375,Omer Avraham,male,27,right,two_handed,5.0,10.3,3.1,192.7,81,59,72.9
P1376,Roni Cohen,female,19,right,two_handed,5.0,6.4,4.7,175.6,69,47,68.3
P1377,Noam Katz,male,23,right,two_handed,8.0,3.7,3.4,161.2,63,47,74.6
P1378,Guy Shapira,male,36,left,two_handed,8.0,1.9,11.0,173.5,29,26,90.3
P1379,Gal Shapira,female,28,right,one_handed,8.0,2.7,6.4,155.4,72,61,84.7
P1380,Lior Azoulay,female,32,right,two_handed,4.0,1.1,5.2,178.7,91,57,63.0
P1381,Yael Azoulay,female,36,right,one_handed,1.0,5.3,0.9,167.0,14,7,49.4
P1382,Tamar Biton,female,24,right,two_handed,2.0,2.6,5.4,158.9,75,41,55.0
P1383,Guy Peretz,male,37,right,one_handed,9.0,5.6,5.3,176.3,109,63,57.6
P1384,Daniel Shapira,male,33,right,one_handed,5.0,7.4,1.5,155.1,73,44,60.6
P1385,Yael Azoulay,female,13,left,two_handed,4.0,5.6,0.8,147.3,114,54,47.7
P1386,Tamar Azoulay,female,45,right,two_handed,9.0,3.4,6.2,165.3,48,30,62.5
P1387,Adi Katz,female,22,left,two_handed,9.0,56.1,62.5,171.8,10,9,87.7
P1388,Ron Mizrahi,male,8,left,one_handed,,1.7,2.2,136.5,85,50,59.3
P1389,Gal Azoulay,female,15,right,two_handed,5.0,9.7,2.1,159.0,33,18,55.5
P1390,Adi Azoulay,female,16,right,two_handed,6.0,5.5,4.0,,11,7,66.9
P1391,Amit Friedman,male,29,right,two_handed,6.0,3.6,2.6,164.4,29,21,71.3
P1392,Yael Shapira,female,25,left,one_handed,9.0,6.8,,166.8,112,95,84.4
P1393,Shira Avraham,female,24,right,two_handed,7.0,8.7,1.5,165.5,95,71,74.5
P1394,Amit Azoulay,male,35,right,two_handed,7.0,2.7,4.6,189.7,40,29,73.1
P1395,Noam Cohen,male,32,,one_handed,8.0,5.4,1.6,174.2,75,55,73.8
P1396,Tamar Shapira,female,32,right,two_handed,4.0,5.4,7.0,163.6,47,36,75.8
P1397,Ido Cohen,male,33,right,one_handed,8.0,11.0,5.2,182.8,29,21,73.8
P1398,Daniel Peretz,male,35,right,two_handed,5.0,3.5,4.7,165.4,118,77,65.4
P1399,Ariel Levi,male,8,left,,1.0,2.3,4.0,150.2,99,45,45.1
P1400,Omer Biton,male,24,left,one_handed,2.0,5.8,1.9,172.4,49,32,64.9
P1401,Shira Mizrahi,female,8,right,two_handed,4.0,7.1,5.7,139.9,48,27,57.0
P1402,Adi Azoulay,female,28,right,two_handed,7.0,5.1,1.9,171.8,99,71,72.2
P1403,Eitan Avraham,male,28,right,,6.0,11.5,7.3,180.4,60,42,70.8
P1404,Noa Shapira,female,41,right,two_handed,6.0,3.5,9.9,159.0,51,24,47.3
P1405,Hila Mizrahi,female,42,right,two_handed,10.0,5.2,4.1,166.1,52,38,72.4
P1406,Omer Cohen,male,30,,,3.0,1.3,9.0,187.9,59,44,75.0
P1407,Gal Katz,female,22,right,two_handed,6.0,2.2,1.5,158.3,67,52,77.9
P1408,Yotam Katz,male,34,right,two_handed,7.0,2.7,5.2,177.2,14,10,68.5
P1409,Yael Avraham,female,22,right,two_handed,5.0,3.9,3.6,163.5,62,39,63.4
P1410,Maya Shapira,female,28,right,two_handed,6.0,1.5,6.3,164.5,58,42,72.2
P1411,Yael Shapira,female,40,,two_handed,3.0,6.7,,,40,18,45.6
P1412,Daniel Avraham,male,21,right,two_handed,,2.5,6.0,,49,38,77.7
P1413,Tamar Azoulay,female,38,right,one_handed,5.0,16.2,2.1,158.8,56,39,68.8
P1414,Ido Katz,male,36,right,two_handed,10.0,2.6,3.7,184.2,50,41,82.4
P1415,Yotam Friedman,male,17,,two_handed,6.0,4.8,12.9,171.0,109,89,81.6
P1416,Daniel Peretz,male,40,right,two_handed,8.0,4.4,5.4,171.0,68,44,64.8
P1417,Maya Cohen,female,36,left,one_handed,6.0,2.0,4.9,174.7,65,37,56.5
P1418,Ido Mizrahi,male,29,,two_handed,6.0,4.0,4.6,184.0,38,31,81.9
P1419,Lior Katz,female,19,,two_handed,5.0,3.9,7.8,166.7,110,79,71.6
P1420,Shira Katz,female,18,,two_handed,6.0,8.1,6.4,171.1,12,9,71.8
P1421,Noam Peretz,male,22,right,two_handed,7.0,5.9,4.6,173.7,70,57,81.6
P1422,Ido Friedman,male,35,right,one_handed,,6.6,4.2,175.9,28,16,56.7
P1423,Guy Levi,male,17,,one_handed,,8.0,4.0,,94,69,73.1
P1424,Lior Mizrahi,female,33,right,two_handed,5.0,6.7,,172.2,51,29,56.9
P1425,Maya Azoulay,female,13,right,one_handed,10.0,5.3,,150.5,42,30,71.4
P1426,Daniel Biton,male,26,right,two_handed,6.0,2.7,5.3,187.9,16,12,76.2
P1427,Yael Mizrahi,female,29,right,two_handed,9.0,5.1,2.3,162.5,96,81,84.0
P1428,Ron Biton,male,57,right,one_handed,6.0,2.3,3.1,176.2,53,26,49.7
P1429,Roni Peretz,female,11,right,,7.0,4.2,6.7,156.1,39,24,62.5
P1430,Gal Katz,female,46,left,two_handed,3.0,3.8,3.5,165.2,102,43,42.0
P1431,Tamar Azoulay,female,30,right,two_handed,5.0,4.0,3.3,162.6,12,8,70.8
P1432,Gal Avraham,female,33,right,,6.0,1.6,4.1,164.8,61,36,58.6
P1433,Noa Avraham,female,29,right,two_handed,9.0,0.2,2.8,172.2,27,20,73.0
P1434,Guy Peretz,male,33,right,two_handed,6.0,3.3,12.8,170.7,23,18,78.0
P1435,Daniel Avraham,male,103,,two_handed,9.0,9.2,11.6,226.0,12,12,97.8
P1436,Amit Peretz,male,45,right,two_handed,7.0,4.7,11.4,176.1,30,18,59.1
P1437,Omer Cohen,male,23,right,two_handed,9.0,8.8,4.6,182.9,114,98,86.2
P1438,Roni Shapira,female,42,right,one_handed,6.0,2.3,2.2,164.2,59,32,54.1
P1439,Roni Biton,female,20,left,one_handed,10.0,3.2,6.9,179.5,119,101,84.7
P1440,Noa Biton,female,27,right,one_handed,5.0,16.9,2.8,,39,30,76.6
P1441,Eitan Cohen,male,15,right,one_handed,4.0,2.4,7.3,171.1,93,57,61.5
P1442,Maya Shapira,female,33,right,two_handed,4.0,6.5,2.1,163.6,19,11,59.0
P1443,Ido Levi,male,45,right,two_handed,10.0,6.5,4.9,165.5,21,13,63.1
P1444,Yotam Biton,male,27,left,two_handed,8.0,6.1,8.0,167.7,11,10,90.6
P1445,Lior Shapira,female,26,left,two_handed,,6.6,3.0,160.8,108,87,80.8
P1446,Gal Biton,female,15,left,one_handed,8.0,2.4,3.0,171.1,83,52,62.3
P1447,Yael Azoulay,female,25,right,two_handed,7.0,3.4,0.9,,91,65,70.9
P1448,Ron Mizrahi,male,9,right,one_handed,10.0,0.3,2.1,151.1,112,61,54.2
P1449,Adi Katz,female,17,right,two_handed,3.0,11.2,4.5,174.8,46,31,68.2
P1450,Noam Azoulay,male,31,right,two_handed,5.0,6.6,5.1,188.4,89,63,70.6
P1451,Maya Avraham,female,44,right,two_handed,5.0,2.7,5.6,175.0,65,31,48.0
P1452,Yael Friedman,female,62,right,two_handed,2.0,2.3,0.6,158.2,69,26,37.1
P1453,Eitan Peretz,male,21,left,two_handed,8.0,9.3,2.8,172.0,82,64,78.2
P1454,Ariel Katz,male,45,right,two_handed,5.0,2.5,1.0,190.5,61,26,42.2
P1455,Eitan Azoulay,male,31,right,two_handed,7.0,2.7,4.4,177.9,12,8,65.3
P1456,Roni Katz,female,26,right,one_handed,10.0,1.9,0.8,162.9,18,13,72.9
P1457,Ron Azoulay,male,33,right,two_handed,5.0,7.4,1.4,181.7,65,46,70.2
P1458,Noa Avraham,female,29,right,two_handed,5.0,8.7,6.3,173.1,72,52,71.9
P1459,Noa Avraham,female,29,right,one_handed,6.0,3.8,,160.4,90,64,70.9
P1460,Tamar Peretz,female,23,left,two_handed,8.0,8.7,9.0,166.8,72,64,88.2
P1461,Amit Katz,male,11,right,one_handed,5.0,5.7,5.7,168.4,30,19,62.1
P1462,Lior Shapira,female,9,right,one_handed,,1.8,3.0,134.7,50,22,43.7
P1463,Yotam Friedman,male,36,right,two_handed,8.0,10.7,,176.1,58,44,76.2
P1464,Shira Mizrahi,female,25,right,two_handed,7.0,1.9,3.2,156.1,118,88,75.0
P1465,Shira Avraham,female,21,right,two_handed,2.0,4.0,6.1,157.1,68,52,75.8
P1466,Adi Katz,female,28,right,one_handed,4.0,3.8,2.0,160.5,79,53,67.2
P1467,Yael Azoulay,female,38,right,one_handed,9.0,3.3,7.3,168.8,90,59,65.7
P1468,Ariel Levi,male,30,right,one_handed,7.0,0.7,0.8,173.4,49,35,70.5
P1469,Yotam Levi,male,20,right,two_handed,,14.7,1.4,170.8,116,95,81.6
P1470,Omer Biton,male,43,right,two_handed,6.0,0.9,1.6,176.4,84,35,42.2
P1471,Amit Levi,male,47,right,two_handed,,11.1,2.2,166.8,103,54,52.9
P1472,Noam Azoulay,male,34,right,one_handed,,2.3,4.7,179.4,92,60,65.5
P1473,Yotam Biton,male,40,right,two_handed,,2.9,3.7,185.1,78,36,46.5
P1474,Daniel Avraham,male,43,right,two_handed,4.0,10.5,,175.4,13,7,56.0
P1475,Eitan Mizrahi,male,42,right,two_handed,7.0,6.1,8.1,174.4,74,44,59.0
P1476,Ariel Biton,male,35,right,one_handed,6.0,1.4,0.7,179.0,24,15,63.6
P1477,Roni Azoulay,female,35,right,,7.0,1.4,8.7,148.8,76,46,61.0
P1478,Noa Biton,female,34,right,two_handed,4.0,5.6,3.1,169.3,87,50,57.6
P1479,Ron Cohen,male,15,right,two_handed,7.0,1.9,11.3,,69,55,79.6
P1480,Amit Mizrahi,male,36,right,two_handed,8.0,6.3,2.0,175.0,43,29,66.3
P1481,Ido Azoulay,male,12,left,two_handed,7.0,6.8,0.5,163.0,16,9,58.2
P1482,Adi Azoulay,female,18,right,two_handed,6.0,2.5,5.7,170.9,83,51,61.7
P1483,Guy Mizrahi,male,44,right,two_handed,6.0,3.0,5.5,189.2,86,48,55.3
P1484,Guy Friedman,male,38,right,two_handed,4.0,5.7,1.4,183.8,62,30,48.4
P1485,Ariel Cohen,male,46,right,two_handed,6.0,2.4,1.5,,88,45,51.3
P1486,Guy Avraham,male,25,right,two_handed,9.0,4.7,6.5,180.5,95,77,80.6
P1487,Ron Levi,male,14,right,two_handed,6.0,17.5,4.8,,66,51,76.7
P1488,Lior Shapira,female,25,right,one_handed,4.0,5.9,2.9,170.0,15,10,68.9
P1489,Gal Azoulay,female,29,right,two_handed,5.0,3.4,5.2,155.8,105,75,71.4
P1490,Maya Levi,female,29,right,one_handed,,15.7,4.5,167.3,61,53,86.9
P1491,Lior Biton,female,42,right,two_handed,5.0,7.8,,154.8,83,41,49.5
P1492,Maya Levi,female,24,right,two_handed,7.0,1.9,6.8,174.9,110,83,75.6
P1493,Daniel Peretz,male,32,right,two_handed,7.0,2.2,5.9,168.4,49,34,69.8
P1494,Roni Cohen,female,16,right,two_handed,8.0,1.0,3.7,165.6,78,51,65.6
P1495,Daniel Mizrahi,male,33,right,two_handed,9.0,5.6,6.5,169.1,12,9,78.8
P1496,Amit Azoulay,male,28,right,two_handed,8.0,0.6,12.2,171.6,107,90,83.8
P1497,Yael Cohen,female,19,right,one_handed,4.0,15.6,1.5,,16,9,57.5
P1498,Yotam Shapira,male,25,right,two_handed,4.0,3.7,3.0,176.8,69,46,66.6
P1499,Omer Cohen,male,26,right,two_handed,6.0,8.1,3.1,171.5,48,38,79.4
P1500,Gal Avraham,female,25,,two_handed,5.0,3.4,6.4,155.8,13,10,75.4
P1501,Tamar Biton,female,49,right,two_handed,4.0,5.5,2.2,150.0,60,31,52.3
P1502,Maya Azoulay,female,27,right,one_handed,5.0,4.1,6.1,155.0,112,93,82.9
P1503,Ron Levi,male,25,,one_handed,5.0,4.6,2.4,176.9,28,21,74.6
P1504,Ron Levi,male,8,right,two_handed,5.0,9.7,,159.8,42,26,61.0
P1505,Yael Katz,female,17,right,two_handed,5.0,12.8,3.9,160.5,30,22,72.8
P1506,Yotam Katz,male,25,right,,8.0,12.2,2.4,188.6,23,22,93.5
P1507,Maya Friedman,female,20,left,two_handed,6.0,26.0,4.2,159.3,35,35,98.9
P1508,Omer Cohen,male,45,right,one_handed,10.0,2.6,4.9,174.1,72,50,69.3
P1509,Ron Mizrahi,male,26,right,,6.0,5.9,,167.4,95,72,75.6
P1510,Eitan Shapira,male,43,right,two_handed,,2.6,2.6,,85,42,49.2
P1511,Shira Friedman,female,29,right,two_handed,6.0,9.5,3.9,181.8,94,71,75.4
P1512,Ariel Friedman,male,28,,,7.0,2.0,6.5,161.9,88,68,77.3
P1513,Ido Mizrahi,male,27,right,two_handed,7.0,9.8,,173.2,52,46,87.8
P1514,Guy Mizrahi,male,28,right,two_handed,10.0,5.2,1.8,186.1,109,86,79.3
P1515,Eitan Azoulay,male,49,left,,4.0,4.2,3.2,164.4,28,14,50.7
P1516,Daniel Katz,male,8,right,one_handed,8.0,4.6,5.1,156.5,86,43,50.4
P1517,Hila Levi,female,8,right,two_handed,6.0,1.7,3.1,150.8,22,13,60.5
P1518,Ron Azoulay,male,21,,two_handed,3.0,1.8,2.0,176.6,94,60,63.8
P1519,Maya Avraham,female,28,right,two_handed,8.0,5.2,3.5,169.4,19,15,80.7
P1520,Roni Peretz,female,36,right,two_handed,9.0,5.2,4.8,179.1,33,26,77.7
P1521,Noam Peretz,male,34,right,one_handed,,2.7,1.7,191.6,53,30,56.8
P1522,Ariel Katz,male,23,right,two_handed,6.0,3.7,5.5,175.5,86,72,84.3
P1523,Tamar Peretz,female,40,right,,3.0,6.3,4.1,160.7,15,6,42.8
P1524,Eitan Avraham,male,40,right,one_handed,3.0,2.4,5.7,168.6,38,23,61.8
P1525,Eitan Katz,male,30,right,two_handed,8.0,0.9,3.5,183.8,46,37,79.8
P1526,Gal Levi,female,40,right,two_handed,5.0,11.5,11.0,154.0,90,62,68.8
P1527,Hila Azoulay,female,31,right,one_handed,,5.5,4.7,163.0,115,83,71.8
P1528,Noa Peretz,female,21,,two_handed,6.0,3.1,6.1,165.8,77,52,68.1
P1529,Omer Biton,male,36,right,two_handed,5.0,2.6,5.5,172.0,65,38,59.1
P1530,Roni Friedman,female,29,left,one_handed,5.0,2.3,3.2,167.2,46,35,76.8
P1531,Maya Friedman,female,28,right,one_handed,7.0,9.5,4.4,,100,70,69.7
P1532,Eitan Biton,male,46,right,two_handed,4.0,1.5,2.3,175.0,21,10,48.3
P1533,Hila Friedman,female,8,right,two_handed,4.0,5.9,10.5,137.5,24,15,61.9
P1534,Eitan Azoulay,male,11,right,two_handed,6.0,5.9,5.1,169.1,32,23,71.1
P1535,Yotam Shapira,male,14,right,one_handed,8.0,7.5,1.9,171.9,39,23,58.2
P1536,Daniel Shapira,male,24,right,two_handed,8.0,3.4,8.9,187.5,60,57,95.1
P1537,Amit Mizrahi,male,25,right,two_handed,5.0,10.9,3.3,177.3,114,85,74.6
P1538,Yotam Biton,male,10,,two_handed,8.0,7.6,6.7,156.0,81,57,70.0
P1539,Tamar Avraham,female,16,,one_handed,4.0,3.3,0.8,150.7,52,24,46.9
P1540,Noa Cohen,female,18,,one_handed,10.0,2.5,7.9,152.0,33,25,75.3
P1541,Yael Katz,female,57,right,two_handed,4.0,4.1,4.9,150.3,81,41,50.7
P1542,Tamar Peretz,female,50,left,,9.0,3.2,1.8,,37,20,55.0
P1543,Shira Mizrahi,female,23,right,one_handed,5.0,2.2,4.9,154.1,117,86,73.9
P1544,Noam Mizrahi,male,24,right,one_handed,10.0,4.7,9.8,186.0,62,56,90.0
P1545,Ariel Mizrahi,male,14,right,two_handed,7.0,3.7,2.3,170.2,70,39,56.3
P1546,Guy Peretz,male,8,right,two_handed,4.0,12.5,2.3,,109,57,52.0
P1547,Ron Friedman,male,27,right,two_handed,5.0,3.2,3.2,169.2,43,31,72.9
P1548,Adi Avraham,female,16,left,two_handed,8.0,2.5,3.9,170.0,61,43,70.0
P1549,Eitan Mizrahi,male,27,left,two_handed,8.0,4.5,7.0,169.6,68,60,88.5
P1550,Eitan Mizrahi,male,9,right,two_handed,6.0,5.4,5.1,147.1,39,24,62.6
P1551,Daniel Shapira,male,19,right,two_handed,6.0,5.7,3.2,,16,12,76.0
P1552,Amit Cohen,male,30,right,one_handed,8.0,5.6,4.5,178.8,41,31,76.4
P1553,Lior Avraham,female,32,left,two_handed,6.0,4.6,10.9,163.1,22,16,74.9
P1554,Noam Avraham,male,33,right,two_handed,3.0,4.4,,181.1,84,52,62.3
P1555,Guy Avraham,male,12,right,two_handed,,6.8,3.4,164.1,10,6,57.9
P1556,Ido Shapira,male,38,right,two_handed,6.0,2.0,3.1,179.1,44,22,49.7
P1557,Noam Friedman,male,18,right,two_handed,8.0,2.5,,169.5,107,74,69.0
P1558,Tamar Azoulay,female,127,right,two_handed,9.0,1.1,7.0,233.5,72,48,66.8
P1559,Noam Shapira,male,28,left,two_handed,8.0,2.1,2.0,171.4,83,65,78.3
P1560,Guy Mizrahi,male,11,left,two_handed,7.0,8.9,6.3,,83,56,67.2
P1561,Ron Mizrahi,male,24,left,one_handed,7.0,6.6,3.4,174.5,42,36,85.6
P1562,Maya Peretz,female,32,right,two_handed,5.0,13.6,3.8,171.5,79,50,63.1
P1563,Adi Peretz,female,35,right,one_handed,6.0,11.6,16.6,,34,26,75.0
P1564,Lior Avraham,female,26,,,4.0,6.7,5.9,174.2,79,56,70.9
P1565,Shira Mizrahi,female,46,right,one_handed,4.0,5.0,2.5,158.3,85,38,44.8
P1566,Tamar Mizrahi,female,40,right,two_handed,7.0,4.6,4.9,173.6,106,56,52.9
P1567,Eitan Peretz,male,25,right,two_handed,6.0,0.6,7.2,190.8,111,83,74.8
P1568,Omer Friedman,male,37,right,two_handed,7.0,4.2,5.9,173.9,12,8,64.0
P1569,Ron Friedman,male,51,right,two_handed,7.0,2.9,,176.3,42,21,49.4
P1570,Ido Azoulay,male,52,right,two_handed,6.0,2.1,3.6,171.8,70,37,53.1
P1571,Gal Mizrahi,female,13,right,one_handed,7.0,6.0,5.1,153.2,45,27,60.4
P1572,Daniel Peretz,male,17,right,two_handed,6.0,3.9,4.8,,78,59,75.4
P1573,Gal Azoulay,female,46,right,one_handed,7.0,4.8,2.6,157.0,103,58,56.0
P1574,Roni Friedman,female,15,right,two_handed,5.0,1.9,6.0,154.5,38,22,56.7
P1575,Noam Avraham,male,12,right,two_handed,7.0,7.9,7.9,176.9,108,76,70.4
P1576,Shira Avraham,female,22,right,two_handed,7.0,3.2,0.8,170.0,107,77,71.5
P1577,Shira Cohen,female,33,right,,5.0,5.7,0.7,182.0,110,72,65.9
P1578,Hila Shapira,female,27,right,two_handed,6.0,3.4,4.9,161.4,18,13,71.6
P1579,Guy Friedman,male,20,right,two_handed,5.0,0.5,6.3,177.0,42,31,73.8
P1580,Noam Avraham,male,20,right,two_handed,5.0,6.1,2.3,170.7,23,16,68.9
P1581,Ron Avraham,male,19,right,two_handed,4.0,4.0,0.4,177.1,23,16,68.0
P1582,Noam Peretz,male,17,right,two_handed,9.0,1.1,3.7,161.8,15,12,78.9
P1583,Amit Mizrahi,male,55,,one_handed,8.0,1.7,,181.5,58,34,58.9
P1584,Hila Katz,female,32,right,,7.0,8.0,3.0,167.6,19,13,70.1
P1585,Gal Avraham,female,39,right,two_handed,10.0,1.1,7.3,164.5,42,30,72.1
P1586,Noam Cohen,male,22,,two_handed,6.0,3.1,4.6,172.9,117,86,73.8
P1587,Ido Peretz,male,26,right,two_handed,,14.4,2.1,168.8,107,106,99.0
P1588,Daniel Azoulay,male,19,right,two_handed,6.0,6.2,2.3,181.8,113,79,70.2
P1589,Eitan Peretz,male,8,right,two_handed,7.0,7.3,3.7,142.6,14,8,58.6
P1590,Adi Biton,female,11,right,one_handed,5.0,3.6,2.8,154.1,82,40,49.2
P1591,Omer Friedman,male,8,,two_handed,7.0,1.0,0.7,168.6,79,37,46.3
P1592,Omer Shapira,male,8,right,two_handed,8.0,5.1,4.4,163.9,24,16,65.4
P1593,Shira Friedman,female,14,,two_handed,,1.8,2.4,147.0,109,58,53.0
P1594,Eitan Shapira,male,44,right,two_handed,10.0,1.6,2.7,171.7,54,37,67.7
P1595,Yotam Levi,male,27,right,two_handed,,4.7,1.5,179.4,117,77,66.2
P1596,Adi Azoulay,female,43,left,two_handed,7.0,1.9,10.0,164.4,22,15,67.2
P1597,Gal Azoulay,female,33,right,two_handed,4.0,4.3,5.7,153.8,81,55,68.5
P1598,Shira Avraham,female,37,right,two_handed,7.0,2.6,,168.1,24,14,60.0
P1599,Roni Friedman,female,17,left,one_handed,6.0,4.2,3.0,164.9,114,88,77.0
