player_id,full_name,gender,age,dominant_hand,backhand_type,fitness_level,years_playing,weekly_training_hours,height_cm,matches_played,matches_won,success_rate
P1300,Yotam Cohen,male,17,right,two_handed,4.0,10.4,1.1,186.5,17,10,60.8
P1301,Roni Peretz,female,60,right,two_handed,4.0,0.5,0.6,161.1,32,13,41.4
P1302,Yotam Katz,male,34,right,two_handed,6.0,0.6,10.6,,87,73,83.5
P1303,Omer Katz,male,26,left,two_handed,,7.6,22.3,164.7,91,90,99.0
P1304,Omer Levi,male,36,,two_handed,7.0,2.7,3.8,187.1,25,18,70.1
P1305,Ariel Katz,male,31,left,two_handed,6.0,3.2,5.7,180.5,116,77,66.0
P1306,Noa Friedman,female,25,right,one_handed,4.0,7.7,8.6,159.9,64,49,76.4
P1307,Adi Mizrahi,female,13,,two_handed,,1.5,2.8,157.2,14,7,53.2
P1308,Shira Mizrahi,female,60,right,two_handed,,3.6,6.7,183.6,95,41,42.8
P1309,Guy Levi,male,17,right,two_handed,6.0,8.6,3.7,176.0,33,22,66.5
P1310,Ron Avraham,male,18,left,two_handed,2.0,3.5,2.7,167.4,82,53,65.1
P1311,Adi Azoulay,female,30,right,,5.0,2.1,5.8,153.9,118,84,70.8
P1312,Amit Biton,male,35,,two_handed,5.0,3.8,7.7,172.4,28,17,60.1
P1313,Amit Shapira,male,25,right,one_handed,,7.0,5.4,172.8,55,44,79.7
P1314,Ariel Katz,male,18,right,two_handed,3.0,5.0,8.3,156.0,12,7,58.5
P1315,Daniel Avraham,male,27,right,two_handed,6.0,3.8,7.4,177.8,99,79,80.2
P1316,Maya Peretz,female,58,,two_handed,,1.7,2.8,155.1,114,54,47.8
P1317,Ron Levi,male,21,right,two_handed,,5.8,5.0,182.4,42,32,76.2
P1318,Ron Levi,male,8,right,two_handed,,3.3,3.2,139.8,10,5,46.0
P1319,Ido Levi,male,19,right,two_handed,8.0,2.0,6.0,169.9,31,21,68.3
P1320,Daniel Shapira,male,13,right,two_handed,3.0,4.6,5.3,164.3,36,19,51.4
P1321,Yael Avraham,female,58,left,two_handed,7.0,5.2,4.7,165.5,119,72,60.6
P1322,Noa Shapira,female,16,right,two_handed,6.0,2.1,2.7,162.7,83,53,64.2
P1323,Roni Friedman,female,44,right,two_handed,4.0,17.9,6.3,174.6,25,16,62.1
P1324,Eitan Cohen,male,15,,two_handed,8.0,2.6,7.1,175.9,48,38,79.5
P1325,Roni Biton,female,33,right,two_handed,6.0,1.8,5.7,157.4,74,51,68.8
P1326,Ariel Avraham,male,20,right,two_handed,2.0,2.4,12.7,178.9,36,27,75.8
P1327,Guy Avraham,male,15,right,two_handed,,4.0,12.3,164.3,100,73,73.2
P1328,Ron Friedman,male,14,right,two_handed,6.0,0.7,5.3,,70,40,57.0
P1329,Lior Levi,female,34,right,one_handed,5.0,9.7,1.1,164.3,85,61,71.7
P1330,Gal Avraham,female,30,right,two_handed,4.0,1.1,9.0,166.9,76,57,74.6
P1331,Maya Avraham,female,33,right,two_handed,6.0,9.4,3.8,145.2,97,72,74.5
P1332,Hila Cohen,female,22,right,two_handed,5.0,3.2,2.2,164.4,78,56,71.3
P1333,Daniel Friedman,male,24,right,two_handed,9.0,1.5,1.3,162.9,34,29,84.4
P1334,Noa Levi,female,27,right,one_handed,6.0,6.8,4.8,175.7,78,58,73.9
P1335,Ariel Azoulay,male,8,right,two_handed,5.0,2.9,0.4,143.8,57,25,44.4
P1336,Roni Friedman,female,40,right,,4.0,6.0,6.0,167.5,115,64,55.6
P1337,Hila Cohen,female,41,left,two_handed,7.0,6.9,2.0,164.2,70,38,53.9
P1338,Shira Peretz,female,36,right,two_handed,9.0,6.8,2.9,173.6,102,65,63.4
P1339,Ron Avraham,male,37,right,two_handed,7.0,3.9,1.7,163.0,114,72,63.2
P1340,Guy Levi,male,36,right,two_handed,3.0,10.3,2.6,177.7,75,46,62.0
P1341,Hila Avraham,female,58,right,two_handed,7.0,9.0,5.6,173.2,46,28,61.8
P1342,Tamar Katz,female,20,right,two_handed,10.0,6.4,1.2,165.4,78,66,85.1
P1343,Adi Katz,female,40,right,two_handed,6.0,7.3,5.4,175.9,46,28,61.7
P1344,Amit Shapira,male,38,right,one_handed,7.0,9.3,10.8,187.4,107,81,75.3
P1345,Yotam Avraham,male,29,right,two_handed,7.0,3.3,3.7,176.9,116,81,70.2
P1346,Tamar Biton,female,48,,one_handed,6.0,3.6,1.2,173.6,96,54,55.8
P1347,Ariel Biton,male,38,right,one_handed,8.0,11.1,2.6,188.1,33,22,65.9
P1348,Maya Peretz,female,17,right,two_handed,5.0,1.8,,153.9,99,68,68.2
P1349,Noa Peretz,female,38,right,two_handed,9.0,9.4,4.1,168.4,78,54,69.1
P1350,Ariel Katz,male,13,right,,7.0,5.0,2.3,149.5,78,46,59.4
P1351,Lior Azoulay,female,16,left,,5.0,12.9,2.7,153.8,54,38,70.0
P1352,Adi Katz,female,8,right,two_handed,6.0,6.2,2.0,141.6,35,20,58.5
P1353,Yotam Peretz,male,29,right,two_handed,4.0,5.7,1.1,,77,49,63.6
P1354,Omer Levi,male,28,right,two_handed,7.0,7.7,6.7,173.7,17,14,82.9
P1355,Amit Avraham,male,17,right,two_handed,8.0,9.2,1.4,174.0,98,68,69.0
P1356,Roni Katz,female,33,right,one_handed,8.0,2.1,7.7,153.0,49,40,82.3
P1357,Maya Cohen,female,27,right,two_handed,5.0,11.1,3.3,164.9,47,41,87.6
P1358,Guy Mizrahi,male,26,right,two_handed,9.0,8.4,6.5,191.5,71,59,83.5
P1359,Ron Shapira,male,31,right,two_handed,6.0,4.5,0.7,184.0,41,27,65.7
P1360,Tamar Shapira,female,12,right,two_handed,8.0,2.7,3.4,134.6,40,24,59.4
P1361,Ron Mizrahi,male,27,right,one_handed,5.0,2.3,2.9,165.8,94,60,63.6
P1362,Hila Levi,female,27,left,two_handed,8.0,7.8,10.6,170.1,114,110,96.7
P1363,Eitan Shapira,male,34,right,two_handed,7.0,4.2,,,117,76,64.9
P1364,Adi Cohen,female,17,left,two_handed,6.0,4.3,5.3,165.1,59,41,70.3
P1365,Yotam Avraham,male,29,right,one_handed,,0.9,14.0,168.5,110,93,84.3
P1366,Noa Biton,female,10,right,two_handed,5.0,2.3,6.9,,73,40,54.4
P1367,Noam Avraham,male,9,right,two_handed,6.0,2.2,11.7,149.1,61,37,61.0
P1368,Guy Biton,male,28,right,two_handed,7.0,7.3,,153.8,83,73,87.6
P1369,Guy Biton,male,38,right,two_handed,,3.6,1.6,168.6,85,56,65.5
P1370,Adi Azoulay,female,36,right,two_handed,6.0,18.0,1.5,173.4,89,58,65.0
P1371,Gal Levi,female,38,right,two_handed,2.0,3.6,0.5,168.1,76,29,37.7
P1372,Gal Peretz,female,27,right,two_handed,7.0,6.4,2.3,160.2,71,54,76.6
P1373,Omer Shapira,male,45,,two_handed,6.0,1.9,,187.5,56,25,45.0
P1374,Omer Mizrahi,male,39,right,two_handed,9.0,1.7,7.3,177.1,66,47,70.5
P1375,Omer Shapira,male,8,right,two_handed,4.0,2.5,1.7,148.9,111,42,38.2
P1376,Lior Cohen,female,22,right,two_handed,,1.1,5.7,156.9,66,42,64.1
P1377,Amit Shapira,male,22,right,two_handed,6.0,6.8,4.3,178.8,18,13,71.7
P1378,Shira Shapira,female,16,right,two_handed,6.0,5.2,4.5,165.3,78,54,69.4
P1379,Daniel Shapira,male,34,right,two_handed,4.0,4.3,,162.8,33,21,63.4
P1380,Guy Katz,male,16,right,two_handed,,3.8,1.3,174.7,106,52,49.1
P1381,Noam Friedman,male,8,right,two_handed,8.0,4.0,3.4,158.9,90,56,62.5
P1382,Noam Peretz,male,43,right,two_handed,5.0,0.9,5.7,169.8,41,18,42.9
P1383,Amit Friedman,male,28,right,one_handed,6.0,1.7,5.5,,38,31,81.0
P1384,Maya Friedman,female,100,right,one_handed,4.0,2.6,1.7,231.6,22,12,53.6
P1385,Omer Cohen,male,39,right,two_handed,1.0,3.9,4.9,178.6,62,26,41.7
P1386,Guy Biton,male,25,left,two_handed,8.0,3.2,6.0,174.5,100,92,92.5
P1387,Daniel Peretz,male,28,,one_handed,8.0,3.7,2.3,173.8,45,33,74.3
P1388,Guy Katz,male,27,left,one_handed,8.0,6.1,4.4,171.0,110,90,81.9
P1389,Eitan Cohen,male,15,,two_handed,5.0,8.1,3.5,170.7,64,46,71.4
P1390,Adi Friedman,female,13,left,two_handed,4.0,7.4,2.0,161.3,67,41,60.5
P1391,Guy Katz,male,29,right,one_handed,5.0,7.5,1.7,189.8,97,57,59.2
P1392,Roni Friedman,female,28,right,two_handed,3.0,4.2,1.3,149.5,119,70,58.8
P1393,Adi Peretz,female,39,right,one_handed,2.0,5.3,9.5,,19,10,52.3
P1394,Shira Azoulay,female,26,right,two_handed,,5.4,1.0,,51,38,73.8
P1395,Daniel Azoulay,male,38,right,two_handed,7.0,13.2,3.4,191.8,105,68,65.2
P1396,Omer Avraham,male,39,right,two_handed,6.0,7.9,1.2,,32,20,63.6
P1397,Hila Katz,female,44,right,,5.0,6.3,4.5,145.0,27,13,47.5
P1398,Amit Shapira,male,31,right,two_handed,9.0,3.2,0.6,163.3,65,42,64.1
P1399,Yael Friedman,female,8,right,one_handed,4.0,4.1,4.7,138.5,30,16,53.9
P1400,Ariel Shapira,male,22,right,,,3.6,2.1,167.3,71,54,76.6
P1401,Guy Azoulay,male,26,,two_handed,,5.2,9.3,176.8,88,72,82.2
P1402,Amit Mizrahi,male,33,right,two_handed,5.0,5.9,7.8,173.6,77,48,62.2
P1403,Ron Avraham,male,42,,two_handed,5.0,1.4,5.7,178.2,21,13,61.5
P1404,Adi Avraham,female,28,right,two_handed,,9.4,5.5,170.1,58,52,89.1
P1405,Roni Peretz,female,10,left,two_handed,8.0,9.1,3.4,,28,18,62.6
P1406,Roni Azoulay,female,30,right,two_handed,8.0,8.9,3.5,150.3,97,73,75.4
P1407,Ariel Biton,male,32,right,two_handed,5.0,1.9,4.4,176.9,27,17,62.1
P1408,Ron Biton,male,30,right,one_handed,3.0,1.7,1.9,,17,10,57.7
P1409,Ariel Levi,male,8,right,two_handed,9.0,6.8,7.4,156.6,76,55,72.0
P1410,Ido Katz,male,27,right,two_handed,3.0,7.8,6.6,177.4,108,75,69.7
P1411,Maya Peretz,female,14,right,two_handed,7.0,1.9,3.4,164.6,63,37,58.8
P1412,Ron Levi,male,19,right,one_handed,1.0,4.4,8.8,165.4,19,11,60.1
P1413,Noa Peretz,female,40,left,two_handed,7.0,3.0,3.3,174.1,35,21,60.5
P1414,Hila Friedman,female,8,right,one_handed,7.0,5.6,0.5,131.3,43,20,45.9
P1415,Eitan Biton,male,24,right,one_handed,5.0,1.3,5.1,170.8,78,61,78.5
P1416,Ariel Friedman,male,35,left,two_handed,6.0,1.2,2.7,164.2,99,65,65.3
P1417,Amit Katz,male,27,right,two_handed,7.0,1.8,1.7,,95,71,74.6
P1418,Noam Azoulay,male,42,right,one_handed,6.0,7.0,3.5,168.1,95,53,55.6
P1419,Adi Avraham,female,14,right,two_handed,6.0,1.5,0.7,159.9,102,61,59.7
P1420,Shira Friedman,female,16,right,two_handed,4.0,2.0,0.9,163.0,30,16,54.2
P1421,Noam Mizrahi,male,31,right,one_handed,4.0,7.1,,170.2,29,17,58.4
P1422,Ron Mizrahi,male,63,right,two_handed,4.0,2.2,9.6,156.5,16,9,57.3
P1423,Noa Levi,female,36,right,two_handed,7.0,5.2,5.5,165.4,117,78,66.8
P1424,Gal Friedman,female,47,right,two_handed,4.0,2.7,6.4,158.9,40,21,52.6
P1425,Ron Cohen,male,45,left,,5.0,2.6,2.1,177.9,73,43,58.5
P1426,Omer Friedman,male,51,right,two_handed,7.0,2.5,4.4,193.0,48,23,47.5
P1427,Ariel Avraham,male,24,right,one_handed,5.0,0.2,2.8,176.5,41,29,71.4
P1428,Shira Friedman,female,13,right,two_handed,5.0,5.6,3.2,150.9,32,18,55.0
P1429,Eitan Cohen,male,41,right,two_handed,8.0,3.0,8.2,168.9,54,37,68.2
P1430,Amit Katz,male,38,,two_handed,5.0,9.1,0.6,176.0,27,17,61.6
P1431,Ron Mizrahi,male,23,right,two_handed,4.0,11.3,12.4,180.4,33,26,78.5
P1432,Guy Friedman,male,33,left,two_handed,8.0,12.9,2.4,168.6,74,62,83.4
P1433,Ron Cohen,male,15,right,,5.0,2.6,5.8,176.6,23,14,60.6
P1434,Adi Avraham,female,8,left,one_handed,3.0,1.7,2.4,143.5,88,46,52.2
P1435,Yotam Biton,male,22,right,,8.0,3.4,8.0,171.4,89,73,82.1
P1436,Noam Cohen,male,30,right,,6.0,1.6,2.9,177.7,43,30,69.2
P1437,Lior Mizrahi,female,31,right,two_handed,9.0,5.1,2.8,178.7,32,22,68.2
P1438,Roni Levi,female,9,right,two_handed,,57.3,44.5,143.8,90,58,64.6
P1439,Tamar Cohen,female,50,right,,7.0,4.0,0.8,173.3,37,18,49.2
P1440,Daniel Katz,male,24,right,one_handed,6.0,3.9,,174.7,31,21,67.4
P1441,Gal Mizrahi,female,29,right,,4.0,5.2,4.2,175.7,34,23,67.2
P1442,Tamar Biton,female,32,right,two_handed,3.0,4.0,3.0,155.5,109,57,52.1
P1443,Tamar Mizrahi,female,32,right,,4.0,3.1,2.9,167.0,50,30,59.9
P1444,Gal Mizrahi,female,43,left,two_handed,7.0,2.6,2.2,163.2,88,41,46.5
P1445,Roni Friedman,female,8,left,two_handed,2.0,5.9,2.3,153.6,80,41,51.0
P1446,Ido Friedman,male,35,left,two_handed,4.0,3.6,3.2,182.4,87,47,54.2
P1447,Hila Azoulay,female,33,right,two_handed,8.0,5.4,1.6,168.5,11,9,78.5
P1448,Guy Shapira,male,28,right,two_handed,5.0,7.4,3.1,176.3,30,20,65.7
P1449,Noam Mizrahi,male,26,left,,7.0,1.9,5.7,173.7,48,35,73.9
P1450,Omer Cohen,male,39,left,two_handed,7.0,24.3,,179.0,25,18,74.0
P1451,Adi Friedman,female,11,right,one_handed,4.0,48.5,61.8,145.0,74,37,49.7
P1452,Guy Avraham,male,35,right,two_handed,,4.7,4.3,170.3,92,60,65.6
P1453,Noam Peretz,male,30,right,two_handed,,5.4,5.0,171.6,105,74,70.3
P1454,Adi Biton,female,20,right,one_handed,,0.9,1.7,167.1,96,74,77.0
P1455,Gal Peretz,female,36,left,two_handed,4.0,10.9,5.5,167.8,41,26,63.7
P1456,Maya Peretz,female,40,,two_handed,5.0,1.2,2.7,167.2,98,44,44.9
P1457,Ido Katz,male,46,,two_handed,7.0,6.7,,168.3,90,56,61.7
P1458,Eitan Peretz,male,35,right,two_handed,5.0,12.2,2.9,,103,69,67.4
P1459,Yael Cohen,female,33,right,one_handed,5.0,6.3,5.0,168.0,87,56,64.7
P1460,Amit Shapira,male,32,right,two_handed,10.0,9.4,3.6,170.8,24,20,82.7
P1461,Yotam Azoulay,male,31,right,two_handed,7.0,8.6,4.4,185.2,28,23,80.8
P1462,Noa Biton,female,14,right,,4.0,4.1,8.6,160.9,116,68,58.3
P1463,Eitan Shapira,male,29,right,two_handed,9.0,7.9,2.7,187.9,58,46,78.8
P1464,Eitan Avraham,male,43,right,two_handed,2.0,10.1,3.2,172.2,65,26,40.1
P1465,Omer Shapira,male,34,right,two_handed,3.0,3.5,8.6,170.1,76,48,63.2
P1466,Daniel Azoulay,male,31,right,one_handed,5.0,9.2,0.9,178.8,95,62,65.3
P1467,Gal Biton,female,38,right,,6.0,8.2,8.9,165.2,67,41,61.3
P1468,Eitan Biton,male,26,,two_handed,6.0,7.4,3.8,175.4,29,24,82.9
P1469,Hila Shapira,female,32,right,two_handed,5.0,2.3,6.7,166.6,80,50,62.6
P1470,Yotam Peretz,male,26,right,two_handed,,11.8,6.3,183.6,91,82,90.3
P1471,Yotam Biton,male,48,left,one_handed,5.0,8.5,1.3,168.9,10,6,55.6
P1472,Shira Mizrahi,female,8,right,two_handed,8.0,7.5,6.2,141.5,31,19,61.6
P1473,Noa Avraham,female,34,left,two_handed,7.0,3.9,3.9,160.7,12,9,76.3
P1474,Tamar Biton,female,35,right,two_handed,4.0,5.1,4.7,168.1,97,59,61.3
P1475,Roni Shapira,female,32,right,two_handed,8.0,7.1,1.7,163.4,43,31,72.9
P1476,Amit Katz,male,8,right,,9.0,3.8,4.1,146.2,117,75,64.4
P1477,Ariel Mizrahi,male,23,right,two_handed,6.0,4.3,1.3,177.8,55,36,65.8
P1478,Guy Peretz,male,28,right,two_handed,10.0,1.7,7.1,185.5,62,57,92.0
P1479,Omer Shapira,male,36,right,one_handed,7.0,3.5,4.3,177.6,11,7,62.3
P1480,Shira Cohen,female,22,right,,8.0,2.9,2.8,166.0,119,85,71.3
P1481,Hila Levi,female,24,right,two_handed,10.0,3.9,,168.1,103,86,83.3
P1482,Eitan Friedman,male,47,right,two_handed,5.0,2.5,,174.9,117,60,51.6
P1483,Eitan Biton,male,26,,one_handed,7.0,1.8,9.2,173.5,40,35,86.9
P1484,Amit Katz,male,31,right,two_handed,7.0,3.2,3.8,177.7,39,30,76.2
P1485,Ariel Mizrahi,male,28,right,two_handed,4.0,5.8,,177.7,48,42,86.7
P1486,Yotam Cohen,male,8,right,one_handed,5.0,1.8,2.8,143.6,10,5,49.8
P1487,Noam Peretz,male,36,right,two_handed,9.0,0.6,3.9,186.3,15,9,62.6
P1488,Amit Avraham,male,31,right,two_handed,2.0,4.3,,182.5,71,45,63.3
P1489,Noam Shapira,male,30,right,one_handed,9.0,14.3,12.5,167.7,33,33,99.0
P1490,Ron Levi,male,24,right,one_handed,4.0,5.2,3.4,186.4,94,66,69.9
P1491,Hila Biton,female,18,right,two_handed,5.0,5.2,,174.1,76,47,61.4
P1492,Noam Peretz,male,31,right,two_handed,7.0,6.6,1.0,171.7,83,60,72.8
P1493,Tamar Katz,female,27,left,two_handed,8.0,3.6,1.5,160.8,42,35,83.6
P1494,Maya Cohen,female,8,right,two_handed,2.0,5.7,2.7,131.8,34,18,52.8
P1495,Ariel Shapira,male,24,right,one_handed,7.0,2.8,2.2,179.6,110,79,71.8
P1496,Shira Shapira,female,15,,two_handed,6.0,6.9,5.4,156.4,50,35,69.8
P1497,Shira Friedman,female,36,right,two_handed,10.0,2.6,4.0,163.4,94,60,64.0
P1498,Noam Azoulay,male,22,right,two_handed,6.0,4.7,6.7,173.2,13,10,77.3
P1499,Maya Biton,female,43,right,two_handed,8.0,6.9,3.1,158.6,76,49,65.0
P1500,Ariel Levi,male,8,right,two_handed,,3.2,0.6,153.7,28,14,51.1
P1501,Gal Katz,female,28,,two_handed,5.0,7.8,4.8,150.4,108,85,78.4
P1502,Omer Azoulay,male,8,right,one_handed,6.0,3.3,4.0,137.1,20,12,61.8
P1503,Noa Levi,female,16,right,one_handed,10.0,12.4,3.5,170.7,74,55,74.5
P1504,Noam Mizrahi,male,30,right,two_handed,7.0,3.2,4.3,171.0,25,22,86.6
P1505,Roni Avraham,female,30,right,two_handed,7.0,0.6,4.4,162.6,113,83,73.1
P1506,Gal Cohen,female,25,right,two_handed,10.0,3.1,5.6,154.5,83,68,81.6
P1507,Amit Friedman,male,26,right,two_handed,5.0,7.2,4.1,166.3,30,21,70.6
P1508,Hila Levi,female,36,right,,6.0,6.9,2.4,167.4,90,54,59.6
P1509,Amit Biton,male,36,,two_handed,3.0,6.2,0.8,164.4,106,51,48.1
P1510,Hila Mizrahi,female,39,left,,3.0,6.8,1.6,151.6,75,41,54.8
P1511,Maya Katz,female,35,right,two_handed,5.0,11.2,5.1,172.7,44,29,65.6
P1512,Noam Azoulay,male,11,right,two_handed,3.0,6.8,1.4,171.5,37,21,55.5
P1513,Amit Levi,male,21,right,one_handed,7.0,8.6,4.8,177.0,43,34,79.2
P1514,Hila Friedman,female,49,right,one_handed,4.0,4.1,3.8,145.0,100,45,45.1
P1515,Shira Katz,female,26,right,two_handed,6.0,3.7,5.4,,67,53,78.8
P1516,Hila Shapira,female,40,left,one_handed,5.0,3.0,1.2,169.6,54,27,50.1
P1517,Ron Shapira,male,33,right,one_handed,7.0,10.3,4.6,173.0,33,25,74.6
P1518,Noam Levi,male,23,right,two_handed,8.0,6.5,1.6,173.4,115,83,71.9
P1519,Ron Cohen,male,50,right,one_handed,8.0,1.0,1.4,174.1,61,28,45.4
P1520,Amit Biton,male,24,right,two_handed,3.0,3.5,4.2,169.5,118,78,65.8
P1521,Shira Shapira,female,42,,two_handed,6.0,7.3,,172.2,32,17,51.9
P1522,Shira Biton,female,27,right,,8.0,1.1,8.9,173.3,72,62,86.2
P1523,Omer Peretz,male,37,right,two_handed,10.0,2.2,4.9,176.0,60,47,77.6
P1524,Noam Levi,male,38,right,one_handed,4.0,2.5,12.8,179.7,38,22,58.1
P1525,Daniel Katz,male,48,right,two_handed,6.0,0.3,9.4,182.4,39,25,64.6
P1526,Ido Cohen,male,37,right,two_handed,5.0,10.5,6.3,171.2,118,81,68.4
P1527,Maya Biton,female,57,right,one_handed,8.0,11.2,0.4,162.6,116,66,57.0
P1528,Ron Cohen,male,47,right,one_handed,6.0,7.0,0.6,175.7,25,13,51.7
P1529,Eitan Avraham,male,30,,two_handed,4.0,5.0,1.4,161.0,31,17,55.8
P1530,Yael Levi,female,26,right,two_handed,10.0,3.4,4.4,,105,92,87.3
P1531,Guy Biton,male,35,,two_handed,6.0,4.8,2.7,173.7,30,18,59.4
P1532,Daniel Azoulay,male,31,right,two_handed,6.0,2.9,1.3,183.1,112,71,63.8
P1533,Amit Shapira,male,20,,,5.0,9.8,2.6,179.9,56,40,70.8
P1534,Omer Shapira,male,33,right,two_handed,7.0,6.1,1.5,171.7,115,73,63.3
P1535,Daniel Peretz,male,40,left,two_handed,5.0,4.9,2.5,169.8,52,24,46.3
P1536,Noa Azoulay,female,39,left,two_handed,3.0,2.7,3.9,156.9,27,14,51.0
P1537,Noam Cohen,male,27,left,one_handed,3.0,0.9,5.6,,73,51,69.8
P1538,Daniel Friedman,male,20,left,two_handed,3.0,6.0,7.5,184.0,82,59,71.5
P1539,Ariel Friedman,male,34,right,two_handed,7.0,1.2,7.4,186.6,45,31,69.7
P1540,Ron Levi,male,15,right,two_handed,5.0,1.4,2.0,165.1,16,10,59.4
P1541,Shira Shapira,female,35,right,one_handed,7.0,2.7,1.8,159.4,39,23,59.9
P1542,Ron Shapira,male,19,right,one_handed,8.0,10.2,10.1,178.1,16,14,85.9
P1543,Lior Cohen,female,29,left,two_handed,4.0,11.7,7.0,153.3,85,69,81.4
P1544,Hila Mizrahi,female,21,right,two_handed,4.0,1.3,2.5,,112,71,63.6
P1545,Daniel Shapira,male,22,left,two_handed,,23.1,3.1,163.6,29,25,85.2
P1546,Ariel Cohen,male,8,left,two_handed,2.0,5.8,3.2,150.2,18,9,50.0
P1547,Yael Levi,female,44,right,,,4.3,6.0,173.8,117,78,66.8
P1548,Noam Mizrahi,male,97,right,one_handed,,5.3,1.4,235.3,50,27,53.8
P1549,Noa Katz,female,27,right,two_handed,5.0,1.2,9.2,166.4,29,21,71.9
P1550,Roni Avraham,female,15,left,two_handed,5.0,3.9,3.3,175.5,69,40,57.9
P1551,Adi Biton,female,22,right,two_handed,6.0,10.8,0.5,152.6,52,41,78.2
P1552,Guy Shapira,male,23,right,one_handed,8.0,2.1,3.4,174.2,112,92,82.1
P1553,Adi Mizrahi,female,47,right,two_handed,7.0,6.4,2.5,174.9,29,15,53.3
P1554,Omer Biton,male,11,right,two_handed,,0.5,5.1,152.4,17,12,70.8
P1555,Guy Katz,male,21,right,one_handed,7.0,2.9,,162.5,106,86,80.9
P1556,Hila Levi,female,8,,two_handed,8.0,2.9,8.1,157.9,44,28,64.3
P1557,Gal Levi,female,9,right,two_handed,6.0,4.3,1.5,143.0,89,56,62.6
P1558,Shira Levi,female,48,right,two_handed,3.0,4.0,2.1,169.3,111,46,41.4
P1559,Ariel Azoulay,male,18,right,,5.0,3.4,9.7,170.6,92,71,77.0
P1560,Yael Shapira,female,16,right,two_handed,4.0,7.5,4.9,165.4,118,73,62.0
P1561,Eitan Cohen,male,35,right,one_handed,9.0,6.7,2.3,177.6,67,43,64.8
P1562,Noam Katz,male,31,right,two_handed,5.0,13.7,2.0,,24,18,74.9
P1563,Ariel Shapira,male,24,right,two_handed,8.0,2.6,2.8,184.0,27,20,74.8
P1564,Gal Cohen,female,21,right,two_handed,6.0,2.0,3.2,162.5,46,31,67.8
P1565,Noam Biton,male,30,left,two_handed,8.0,49.6,48.6,177.5,107,86,80.8
P1566,Eitan Katz,male,33,right,two_handed,10.0,7.6,7.1,167.4,36,28,78.0
P1567,Roni Biton,female,32,right,one_handed,,4.2,2.5,,102,71,69.2
P1568,Eitan Peretz,male,116,,two_handed,7.0,2.0,7.8,237.5,31,20,64.3
P1569,Hila Levi,female,34,,two_handed,5.0,5.3,8.7,152.7,51,37,72.7
P1570,Yael Peretz,female,46,right,two_handed,7.0,3.2,7.7,150.9,22,14,65.1
P1571,Lior Biton,female,22,left,two_handed,3.0,2.9,8.0,161.3,117,82,70.5
P1572,Ariel Biton,male,19,right,two_handed,4.0,6.2,4.1,180.6,93,61,65.4
P1573,Gal Biton,female,37,right,one_handed,6.0,6.1,1.8,162.9,101,62,60.9
P1574,Amit Avraham,male,27,right,two_handed,5.0,11.0,5.1,180.2,33,25,75.9
P1575,Amit Peretz,male,18,left,two_handed,8.0,6.9,3.9,187.2,48,34,71.7
P1576,Omer Mizrahi,male,16,,two_handed,9.0,4.9,4.7,,86,54,62.6
P1577,Ariel Shapira,male,29,right,two_handed,8.0,10.2,1.7,175.8,107,87,81.7
P1578,Adi Azoulay,female,23,right,two_handed,6.0,4.0,4.3,173.9,11,8,74.1
P1579,Adi Mizrahi,female,35,right,two_handed,10.0,2.0,2.1,169.3,10,7,66.0
P1580,Noam Katz,male,29,right,two_handed,5.0,1.7,8.4,172.1,80,58,71.9
P1581,Noam Friedman,male,34,right,two_handed,9.0,4.4,10.0,177.5,98,84,85.7
P1582,Shira Levi,female,17,right,two_handed,7.0,1.7,10.5,162.3,101,75,74.3
P1583,Yotam Cohen,male,43,right,two_handed,5.0,2.7,4.6,173.2,87,44,51.0
P1584,Maya Azoulay,female,40,right,,3.0,12.1,3.5,166.8,87,51,58.5
P1585,Omer Shapira,male,36,right,two_handed,2.0,9.5,6.4,187.6,26,13,51.8
P1586,Lior Avraham,female,27,right,one_handed,3.0,1.6,1.6,164.3,98,60,61.0
P1587,Eitan Avraham,male,37,right,two_handed,6.0,1.5,2.5,170.5,45,26,57.9
P1588,Omer Shapira,male,28,left,two_handed,7.0,3.7,5.5,180.9,55,43,77.6
P1589,Noa Avraham,female,20,right,one_handed,5.0,6.9,1.8,161.5,42,25,58.9
P1590,Amit Levi,male,40,right,two_handed,,11.4,,179.0,52,30,57.1
P1591,Omer Avraham,male,23,,two_handed,10.0,2.7,11.3,167.2,85,84,99.0
P1592,Omer Azoulay,male,47,,,8.0,9.4,4.3,156.4,13,8,59.8
P1593,Ariel Biton,male,34,left,two_handed,6.0,6.7,4.4,180.4,15,12,80.7
P1594,Hila Shapira,female,8,right,one_handed,6.0,1.3,2.7,143.2,67,24,36.4
P1595,Hila Friedman,female,38,right,,8.0,15.4,3.0,167.1,106,67,63.5
P1596,Ron Katz,male,32,right,two_handed,5.0,4.7,8.5,168.0,88,64,72.7
P1597,Yotam Shapira,male,29,right,two_handed,4.0,8.8,2.8,184.3,51,35,68.8
P1598,Gal Azoulay,female,30,left,two_handed,6.0,6.2,8.5,167.4,60,52,86.7
P1599,Roni Azoulay,female,28,right,two_handed,6.0,3.9,,165.0,44,36,82.4
P1600,Yotam Avraham,male,35,left,two_handed,7.0,6.2,,175.2,16,12,74.5
P1601,Eitan Peretz,male,31,left,one_handed,5.0,2.6,8.9,185.7,32,25,76.6
