player_id,full_name,gender,age,dominant_hand,backhand_type,fitness_level,years_playing,weekly_training_hours,height_cm,matches_played,matches_won,success_rate
P1300,Daniel Peretz,male,128,right,two_handed,5.0,6.8,,216.9,18,8,45.9
P1301,Maya Avraham,female,26,right,two_handed,,2.8,7.4,168.0,91,60,65.8
P1302,Yotam Biton,male,23,right,two_handed,3.0,7.1,5.7,,50,36,72.1
P1303,Eitan Levi,male,25,right,,9.0,7.4,2.3,167.2,113,94,83.4
P1304,Lior Peretz,female,23,right,two_handed,6.0,3.7,,183.4,87,66,75.3
P1305,Daniel Levi,male,16,right,one_handed,6.0,10.3,1.9,184.5,16,10,61.9
P1306,Gal Friedman,female,28,right,,4.0,9.9,0.5,173.4,74,55,73.8
P1307,Shira Azoulay,female,23,right,,,6.7,,160.1,17,11,63.4
P1308,Yael Levi,female,41,right,one_handed,7.0,2.9,0.1,154.6,81,38,47.2
P1309,Yotam Mizrahi,male,9,right,one_handed,8.0,5.9,6.5,154.8,47,31,64.9
P1310,Lior Avraham,female,45,right,,2.0,5.5,0.5,165.5,78,38,49.1
P1311,Amit Peretz,male,14,right,two_handed,8.0,7.4,3.6,169.2,50,37,73.3
P1312,Daniel Biton,male,39,right,two_handed,7.0,1.1,4.4,172.4,32,15,47.2
P1313,Lior Cohen,female,55,,two_handed,8.0,3.5,0.6,170.9,60,35,58.8
P1314,Amit Cohen,male,27,right,two_handed,5.0,7.4,2.0,185.3,66,49,73.7
P1315,Adi Katz,female,119,right,two_handed,2.0,1.3,1.5,215.9,110,61,55.3
P1316,Noa Friedman,female,20,left,two_handed,7.0,2.5,8.0,164.0,114,98,85.6
P1317,Ariel Friedman,male,50,right,two_handed,,5.8,1.4,185.2,64,29,46.0
P1318,Daniel Peretz,male,22,right,one_handed,9.0,4.8,8.2,171.9,86,81,94.7
P1319,Yotam Levi,male,35,right,one_handed,6.0,5.2,,170.7,26,15,56.7
P1320,Hila Levi,female,31,right,two_handed,1.0,1.5,2.8,174.4,51,30,59.4
P1321,Yotam Friedman,male,8,right,two_handed,6.0,8.7,,133.7,21,12,56.6
P1322,Adi Avraham,female,19,right,two_handed,8.0,6.5,1.9,170.3,88,68,77.6
P1323,Yael Biton,female,13,right,one_handed,3.0,4.1,0.7,165.5,104,49,47.4
P1324,Ron Biton,male,8,right,two_handed,5.0,3.8,0.8,144.4,50,22,44.6
P1325,Shira Azoulay,female,21,,two_handed,3.0,11.1,5.4,171.8,93,71,76.3
P1326,Daniel Biton,male,26,right,two_handed,4.0,4.2,10.4,,54,40,74.6
P1327,Maya Levi,female,27,,two_handed,10.0,60.0,64.5,163.1,115,87,75.5
P1328,Shira Mizrahi,female,42,,two_handed,7.0,9.0,1.6,160.2,46,29,63.0
P1329,Hila Katz,female,36,right,two_handed,7.0,2.2,1.9,153.3,111,75,67.7
P1330,Guy Friedman,male,18,right,two_handed,7.0,1.1,8.8,170.9,102,82,80.2
P1331,Adi Avraham,female,11,right,two_handed,6.0,4.3,8.0,153.1,110,69,62.3
P1332,Omer Cohen,male,27,right,one_handed,6.0,6.6,3.8,,96,81,83.9
P1333,Maya Cohen,female,39,right,one_handed,,6.3,3.8,161.1,60,33,55.1
P1334,Noam Friedman,male,24,right,two_handed,6.0,3.1,8.1,174.8,12,10,84.6
P1335,Noa Cohen,female,22,left,two_handed,5.0,10.8,4.7,152.4,91,81,88.6
P1336,Hila Avraham,female,8,right,two_handed,8.0,0.8,6.0,136.3,44,28,63.8
P1337,Ron Shapira,male,33,right,two_handed,10.0,9.1,4.0,174.9,39,33,84.3
P1338,Daniel Levi,male,12,right,two_handed,7.0,5.9,1.0,149.2,69,45,65.7
P1339,Daniel Shapira,male,24,right,two_handed,7.0,4.4,0.5,172.7,13,10,78.4
P1340,Noam Peretz,male,33,,two_handed,6.0,3.0,1.0,191.4,54,34,63.6
P1341,Ariel Friedman,male,59,left,two_handed,9.0,4.3,5.3,174.2,26,16,61.5
P1342,Daniel Friedman,male,46,right,two_handed,8.0,0.3,2.5,187.6,35,20,56.9
P1343,Eitan Peretz,male,8,right,one_handed,4.0,2.6,7.6,147.9,42,23,55.2
P1344,Yael Azoulay,female,21,right,two_handed,7.0,1.8,10.0,168.8,35,30,86.6
P1345,Gal Avraham,female,37,right,one_handed,4.0,6.4,12.4,170.6,72,48,67.3
P1346,Eitan Peretz,male,46,right,one_handed,5.0,7.3,,164.3,14,8,58.8
P1347,Noa Katz,female,27,right,,,3.0,1.5,,46,29,63.1
P1348,Lior Levi,female,34,,two_handed,8.0,6.6,12.5,166.7,87,77,88.6
P1349,Adi Shapira,female,30,left,two_handed,,3.7,5.5,160.3,36,27,75.4
P1350,Guy Azoulay,male,34,right,two_handed,6.0,6.1,,183.6,51,31,60.4
P1351,Omer Friedman,male,25,right,two_handed,8.0,4.6,8.0,169.2,80,73,91.1
P1352,Shira Levi,female,15,right,two_handed,9.0,6.1,,159.6,97,68,70.4
P1353,Adi Levi,female,29,right,two_handed,10.0,5.4,8.2,167.3,34,32,94.6
P1354,Shira Cohen,female,10,right,two_handed,3.0,4.7,8.7,152.8,30,17,55.1
P1355,Daniel Friedman,male,8,right,two_handed,9.0,5.5,2.8,163.3,82,46,55.5
P1356,Yael Katz,female,10,right,one_handed,2.0,1.7,10.1,157.4,100,51,50.7
P1357,Daniel Cohen,male,28,right,one_handed,6.0,6.0,2.8,169.1,110,76,68.7
P1358,Adi Cohen,female,46,right,two_handed,7.0,9.3,2.9,162.4,108,62,57.1
P1359,Ariel Avraham,male,39,right,two_handed,2.0,8.7,2.4,178.1,48,26,54.0
P1360,Daniel Levi,male,8,right,two_handed,7.0,5.0,9.5,156.2,12,8,66.5
P1361,Ron Peretz,male,31,right,two_handed,8.0,1.6,6.6,170.2,46,35,76.0
P1362,Ido Azoulay,male,29,right,one_handed,4.0,1.9,3.2,184.5,21,13,64.0
P1363,Yael Cohen,female,38,right,two_handed,4.0,2.0,,,78,32,40.8
P1364,Tamar Katz,female,43,right,one_handed,7.0,8.2,0.8,165.6,53,34,63.6
P1365,Ariel Friedman,male,39,right,two_handed,,2.6,1.0,162.2,81,46,57.1
P1366,Noa Peretz,female,24,right,,5.0,1.2,0.9,,86,54,62.6
P1367,Maya Biton,female,39,right,two_handed,3.0,4.3,0.7,170.8,70,31,44.2
P1368,Yael Peretz,female,47,,,7.0,4.1,5.9,151.4,110,73,66.0
P1369,Ido Avraham,male,37,right,one_handed,3.0,5.4,4.7,176.3,77,37,48.5
P1370,Omer Mizrahi,male,24,right,one_handed,10.0,8.1,3.0,181.8,43,39,89.7
P1371,Hila Azoulay,female,27,,,8.0,6.5,4.4,169.3,19,14,72.6
P1372,Ron Peretz,male,30,right,two_handed,4.0,5.8,1.5,170.9,75,48,63.8
P1373,Roni Friedman,female,19,right,two_handed,8.0,8.2,2.7,167.3,96,75,78.6
P1374,Guy Azoulay,male,36,right,two_handed,6.0,8.8,2.7,175.0,84,58,68.9
P1375,Daniel Shapira,male,8,right,two_handed,6.0,5.8,1.8,148.7,25,13,53.2
P1376,Hila Levi,female,32,right,one_handed,7.0,49.1,56.1,,16,12,77.6
P1377,Maya Peretz,female,8,right,two_handed,,4.2,4.4,151.3,60,29,48.9
P1378,Hila Katz,female,18,right,one_handed,6.0,2.4,2.9,164.5,90,55,61.1
P1379,Eitan Friedman,male,27,right,one_handed,,14.4,,168.6,25,21,85.4
P1380,Guy Peretz,male,18,,one_handed,9.0,2.6,1.7,186.3,81,65,80.6
P1381,Guy Levi,male,17,right,one_handed,7.0,8.9,0.5,,76,50,66.0
P1382,Ido Levi,male,19,right,two_handed,10.0,12.7,4.4,181.8,53,42,79.2
P1383,Ido Katz,male,14,right,one_handed,6.0,1.1,3.3,181.6,71,41,57.1
P1384,Roni Azoulay,female,36,right,two_handed,5.0,2.3,7.0,152.2,33,23,68.4
P1385,Tamar Avraham,female,18,right,one_handed,5.0,3.1,3.0,169.8,45,30,66.0
P1386,Lior Biton,female,29,right,two_handed,6.0,3.8,1.9,168.0,119,91,76.7
P1387,Adi Friedman,female,36,right,two_handed,,8.0,5.0,168.8,83,52,62.8
P1388,Eitan Azoulay,male,51,right,two_handed,5.0,14.8,8.2,160.6,69,49,71.1
P1389,Gal Katz,female,35,left,two_handed,5.0,2.3,1.5,155.3,57,30,53.1
P1390,Gal Katz,female,22,right,one_handed,6.0,5.8,1.4,150.1,23,17,74.5
P1391,Lior Levi,female,37,left,one_handed,4.0,2.9,5.5,158.6,50,25,49.3
P1392,Lior Cohen,female,43,right,two_handed,6.0,2.3,11.3,153.7,81,57,70.0
P1393,Yotam Peretz,male,35,right,two_handed,10.0,6.3,0.9,190.9,18,11,63.3
P1394,Noa Peretz,female,27,right,two_handed,7.0,13.4,0.8,166.9,43,34,79.0
P1395,Hila Mizrahi,female,50,,two_handed,9.0,0.3,3.9,163.2,96,58,60.9
P1396,Noa Biton,female,18,right,two_handed,5.0,6.0,4.7,163.3,58,41,70.6
P1397,Maya Peretz,female,16,,two_handed,5.0,1.3,2.4,178.0,104,56,54.0
P1398,Shira Peretz,female,39,left,two_handed,5.0,2.6,9.6,162.3,54,37,68.2
P1399,Daniel Levi,male,17,right,two_handed,2.0,4.3,7.6,162.4,102,61,60.2
P1400,Omer Mizrahi,male,27,right,two_handed,,11.2,3.6,,63,42,66.0
P1401,Amit Azoulay,male,20,right,one_handed,3.0,6.0,,167.8,31,17,53.6
P1402,Daniel Biton,male,128,right,two_handed,4.0,5.7,3.2,243.2,86,50,58.1
P1403,Ariel Mizrahi,male,44,right,,5.0,0.8,1.5,166.5,37,18,48.4
P1404,Ido Peretz,male,31,right,two_handed,6.0,2.6,3.8,170.0,45,28,62.6
P1405,Roni Peretz,female,24,,two_handed,4.0,5.6,2.3,,63,42,67.3
P1406,Adi Shapira,female,24,right,one_handed,6.0,2.7,5.6,156.1,49,34,69.5
P1407,Yael Friedman,female,36,left,two_handed,9.0,5.7,3.1,170.3,100,73,72.9
P1408,Ron Friedman,male,35,right,two_handed,6.0,5.1,1.3,157.7,26,14,54.5
P1409,Gal Avraham,female,25,right,two_handed,7.0,8.5,4.2,161.9,93,71,76.7
P1410,Amit Biton,male,8,right,two_handed,4.0,54.2,54.4,146.6,16,9,58.8
P1411,Gal Levi,female,20,right,two_handed,4.0,5.2,3.0,156.1,85,52,61.2
P1412,Ido Shapira,male,8,right,one_handed,2.0,1.6,1.3,149.0,39,17,43.2
P1413,Ariel Katz,male,21,right,two_handed,7.0,5.4,3.3,158.9,22,17,79.2
P1414,Noa Katz,female,8,right,one_handed,6.0,5.0,0.4,136.5,48,26,53.5
P1415,Ron Levi,male,15,right,two_handed,2.0,3.6,1.6,165.6,88,44,50.3
P1416,Yotam Cohen,male,15,right,two_handed,5.0,7.2,3.8,160.5,18,13,69.5
P1417,Maya Shapira,female,21,right,one_handed,5.0,5.5,,,114,70,61.7
P1418,Guy Mizrahi,male,16,right,two_handed,3.0,3.0,5.4,175.7,87,50,57.6
P1419,Noam Azoulay,male,32,,two_handed,4.0,3.5,3.8,182.0,51,30,59.3
P1420,Eitan Mizrahi,male,29,right,two_handed,,8.1,,184.4,21,14,64.7
P1421,Eitan Cohen,male,28,right,one_handed,7.0,3.6,2.5,176.3,100,74,73.6
P1422,Guy Friedman,male,29,left,two_handed,4.0,4.5,1.8,183.4,67,41,60.9
P1423,Yael Biton,female,11,right,two_handed,5.0,2.1,1.4,144.7,40,22,53.8
P1424,Noa Mizrahi,female,34,right,,3.0,7.0,3.1,152.1,95,50,52.7
P1425,Noam Friedman,male,33,right,two_handed,5.0,8.7,3.4,169.5,56,43,76.6
P1426,Noa Azoulay,female,29,left,two_handed,7.0,9.4,2.3,167.5,19,16,83.7
P1427,Roni Biton,female,8,right,one_handed,6.0,2.7,3.3,134.1,109,59,54.2
P1428,Yael Friedman,female,51,right,one_handed,4.0,2.8,1.8,184.7,45,16,36.5
P1429,Lior Peretz,female,26,right,two_handed,6.0,5.1,0.8,162.6,88,68,77.2
P1430,Roni Levi,female,11,right,two_handed,6.0,4.7,10.8,157.4,13,9,69.7
P1431,Yotam Biton,male,31,right,one_handed,6.0,0.5,3.5,179.5,75,47,63.2
P1432,Lior Cohen,female,25,right,one_handed,6.0,2.7,,170.9,48,39,81.3
P1433,Yael Shapira,female,41,left,,5.0,2.9,,,111,54,48.3
P1434,Hila Levi,female,22,right,one_handed,,1.7,3.9,167.0,39,32,80.8
P1435,Adi Katz,female,42,right,,6.0,5.4,,169.6,54,33,61.6
P1436,Ido Cohen,male,45,right,one_handed,7.0,4.2,0.8,174.8,46,25,53.3
P1437,Amit Katz,male,21,left,one_handed,9.0,2.6,7.8,176.2,41,35,86.2
P1438,Omer Cohen,male,27,right,,8.0,6.4,6.7,181.3,113,100,88.8
P1439,Guy Avraham,male,26,right,one_handed,3.0,1.3,7.6,165.5,60,41,68.2
P1440,Eitan Azoulay,male,35,right,two_handed,5.0,6.1,3.4,170.3,20,12,59.6
P1441,Daniel Shapira,male,32,right,two_handed,4.0,8.4,0.7,184.8,39,26,65.7
P1442,Yotam Friedman,male,36,right,two_handed,9.0,8.7,1.9,180.5,103,72,70.3
P1443,Yotam Biton,male,12,right,two_handed,3.0,3.7,7.3,164.9,79,40,51.1
P1444,Omer Levi,male,19,right,two_handed,8.0,5.5,8.1,175.2,78,69,89.1
P1445,Maya Friedman,female,38,right,two_handed,8.0,6.7,3.6,164.0,12,7,61.1
P1446,Noa Avraham,female,31,,two_handed,7.0,0.9,4.9,165.9,85,56,66.3
P1447,Eitan Katz,male,30,right,two_handed,8.0,6.7,3.5,160.7,65,51,79.2
P1448,Gal Levi,female,25,right,one_handed,8.0,4.9,1.0,,81,59,73.0
P1449,Hila Avraham,female,26,right,two_handed,7.0,5.4,8.3,153.9,100,86,86.2
P1450,Maya Peretz,female,30,,two_handed,9.0,1.2,8.2,163.8,15,13,87.9
P1451,Amit Friedman,male,31,right,two_handed,9.0,9.1,2.5,170.4,22,18,81.0
P1452,Omer Levi,male,26,right,,5.0,1.3,4.4,175.3,90,70,77.4
P1453,Ariel Friedman,male,11,left,two_handed,6.0,7.7,2.8,166.5,42,28,65.5
P1454,Amit Avraham,male,21,,one_handed,3.0,10.7,7.0,170.2,95,68,72.0
P1455,Gal Avraham,female,44,left,one_handed,7.0,3.5,2.7,165.4,28,16,56.2
P1456,Amit Cohen,male,21,right,two_handed,5.0,4.5,2.3,172.1,41,29,71.5
P1457,Daniel Levi,male,35,right,two_handed,4.0,4.1,1.8,184.7,73,43,59.3
P1458,Maya Shapira,female,13,right,two_handed,6.0,5.5,1.4,152.8,89,47,52.6
P1459,Daniel Friedman,male,26,,two_handed,4.0,11.1,4.0,180.6,89,67,75.0
P1460,Ron Avraham,male,20,right,two_handed,,7.2,1.7,185.6,55,36,65.8
P1461,Roni Biton,female,30,right,two_handed,1.0,4.7,5.1,156.2,114,64,56.3
P1462,Eitan Avraham,male,38,right,two_handed,9.0,4.8,1.5,176.6,82,49,59.9
P1463,Adi Mizrahi,female,30,right,one_handed,8.0,5.6,4.1,165.4,43,33,76.0
P1464,Omer Avraham,male,30,right,one_handed,3.0,2.2,0.8,187.9,75,43,57.2
P1465,Amit Katz,male,28,right,two_handed,5.0,9.7,,168.1,114,88,77.2
P1466,Daniel Levi,male,31,,,2.0,7.7,15.0,185.6,72,54,75.6
P1467,Roni Friedman,female,19,right,one_handed,5.0,0.3,3.8,179.6,73,49,67.5
P1468,Hila Shapira,female,21,,,3.0,8.0,11.1,165.8,100,72,71.6
P1469,Ariel Peretz,male,8,right,two_handed,5.0,2.2,2.8,157.1,68,33,48.9
P1470,Adi Peretz,female,29,right,one_handed,7.0,5.1,2.3,154.2,57,35,61.9
P1471,Yael Azoulay,female,27,right,one_handed,4.0,9.2,2.3,,66,47,71.0
P1472,Lior Avraham,female,16,right,one_handed,6.0,3.7,2.2,172.6,95,60,62.7
P1473,Guy Friedman,male,43,right,one_handed,4.0,4.1,3.5,171.6,113,54,48.1
P1474,Ron Cohen,male,20,right,one_handed,5.0,6.8,1.2,171.4,113,70,61.9
P1475,Omer Katz,male,21,right,,5.0,3.3,7.8,188.1,103,78,75.9
P1476,Yotam Avraham,male,28,right,two_handed,6.0,1.5,8.6,170.5,33,26,79.7
P1477,Daniel Cohen,male,35,right,one_handed,3.0,16.3,6.6,176.2,116,71,60.8
P1478,Daniel Friedman,male,29,right,one_handed,8.0,5.6,,189.4,98,93,95.1
P1479,Noa Avraham,female,35,right,two_handed,4.0,5.0,0.5,161.9,47,21,45.1
P1480,Lior Biton,female,28,right,two_handed,1.0,6.5,3.8,177.1,60,32,53.6
P1481,Ariel Cohen,male,29,right,one_handed,3.0,7.7,0.8,189.0,16,10,62.1
P1482,Ron Katz,male,17,left,one_handed,5.0,2.9,9.7,183.1,57,38,65.8
P1483,Yael Friedman,female,14,right,two_handed,4.0,1.1,3.7,152.6,11,4,38.0
P1484,Omer Shapira,male,24,right,,5.0,6.0,4.1,167.5,22,17,77.0
P1485,Eitan Azoulay,male,22,,one_handed,7.0,12.5,4.6,192.6,108,90,83.7
P1486,Guy Azoulay,male,42,right,two_handed,5.0,7.9,7.5,184.3,15,10,64.6
P1487,Ron Azoulay,male,28,left,two_handed,5.0,5.7,5.1,157.1,64,49,77.2
P1488,Ariel Azoulay,male,30,right,one_handed,9.0,5.0,2.2,169.3,111,81,72.8
P1489,Maya Friedman,female,11,right,two_handed,6.0,4.2,11.8,148.5,65,44,67.9
P1490,Maya Azoulay,female,26,,one_handed,,17.5,6.1,,60,49,80.9
P1491,Noa Azoulay,female,42,right,one_handed,2.0,3.1,2.9,164.4,84,34,40.4
P1492,Noam Avraham,male,17,right,two_handed,,3.7,14.3,184.7,68,56,82.6
P1493,Ron Avraham,male,22,right,two_handed,4.0,6.8,7.9,166.1,54,44,80.7
P1494,Ariel Mizrahi,male,23,right,two_handed,8.0,7.5,8.4,175.3,30,27,90.0
P1495,Guy Biton,male,8,right,two_handed,4.0,5.6,0.9,148.3,115,54,46.6
P1496,Yael Biton,female,21,,one_handed,2.0,4.6,7.8,155.8,88,56,64.1
P1497,Ariel Friedman,male,49,right,two_handed,7.0,8.4,3.5,180.1,19,9,49.1
P1498,Eitan Shapira,male,13,,two_handed,5.0,6.0,5.6,175.6,47,29,62.6
P1499,Yael Levi,female,30,,two_handed,5.0,3.9,3.0,168.8,44,28,63.8
P1500,Eitan Azoulay,male,14,left,two_handed,2.0,5.4,11.7,153.2,63,42,65.9
P1501,Noam Azoulay,male,19,right,,6.0,3.6,0.4,171.0,113,76,67.4
P1502,Ariel Biton,male,108,right,two_handed,7.0,4.8,6.1,237.3,29,24,81.2
P1503,Gal Azoulay,female,34,right,two_handed,8.0,6.6,,159.2,13,8,60.0
P1504,Maya Cohen,female,39,left,two_handed,5.0,1.6,10.8,163.9,119,78,65.9
P1505,Ariel Mizrahi,male,40,right,two_handed,2.0,4.1,5.7,181.8,13,7,50.2
P1506,Daniel Mizrahi,male,35,right,two_handed,7.0,5.8,6.4,180.5,14,10,73.7
P1507,Daniel Friedman,male,26,right,two_handed,4.0,11.6,10.2,183.6,88,74,84.0
P1508,Gal Biton,female,30,right,one_handed,7.0,9.1,4.1,157.9,76,59,78.0
P1509,Omer Friedman,male,9,right,two_handed,4.0,6.9,7.4,150.9,14,8,57.7
P1510,Ariel Friedman,male,28,right,two_handed,7.0,1.7,7.6,,46,34,73.9
P1511,Omer Azoulay,male,10,,two_handed,3.0,2.4,3.4,166.5,64,38,58.9
P1512,Lior Katz,female,38,right,two_handed,3.0,3.2,3.3,151.6,60,28,45.9
P1513,Noa Cohen,female,8,right,two_handed,5.0,3.7,6.6,138.0,61,34,55.6
P1514,Guy Shapira,male,19,right,two_handed,2.0,2.2,16.8,179.7,109,72,65.8
P1515,Adi Cohen,female,30,right,,2.0,5.2,10.9,172.3,72,54,75.0
P1516,Omer Biton,male,28,right,two_handed,4.0,9.5,4.0,177.2,97,76,78.8
P1517,Roni Katz,female,29,right,two_handed,5.0,1.4,6.5,166.5,12,9,71.5
P1518,Maya Katz,female,18,right,two_handed,6.0,4.6,1.1,155.3,79,52,65.9
P1519,Maya Avraham,female,30,right,,7.0,5.3,,160.7,23,20,88.6
P1520,Amit Katz,male,16,right,two_handed,5.0,3.1,2.8,170.7,31,18,59.3
P1521,Ariel Avraham,male,55,right,two_handed,7.0,23.0,6.9,168.4,106,74,70.0
P1522,Omer Friedman,male,32,right,one_handed,6.0,6.5,3.0,,11,7,68.1
P1523,Noa Katz,female,25,right,one_handed,10.0,0.9,1.7,163.3,13,10,79.9
P1524,Daniel Levi,male,8,right,two_handed,9.0,6.5,8.6,144.7,51,38,74.5
P1525,Ido Azoulay,male,36,left,two_handed,6.0,7.4,1.7,179.4,40,26,63.8
P1526,Gal Cohen,female,28,right,two_handed,2.0,0.5,9.2,160.3,22,15,67.0
P1527,Noam Azoulay,male,9,right,two_handed,5.0,9.6,8.6,167.9,32,23,70.5
P1528,Shira Cohen,female,29,right,one_handed,8.0,4.7,,168.0,82,62,75.9
P1529,Gal Levi,female,22,right,two_handed,6.0,1.5,,159.7,102,65,63.9
P1530,Gal Katz,female,24,right,two_handed,3.0,9.4,3.3,169.3,64,47,73.7
P1531,Tamar Cohen,female,19,left,two_handed,3.0,5.0,1.2,152.5,42,26,61.6
P1532,Amit Azoulay,male,28,left,two_handed,10.0,4.0,1.3,178.6,80,64,79.4
P1533,Ron Katz,male,43,right,two_handed,7.0,5.0,6.5,176.1,90,59,65.3
P1534,Amit Avraham,male,26,right,two_handed,,3.9,,189.5,105,64,61.0
P1535,Guy Levi,male,31,right,one_handed,9.0,6.7,2.4,184.1,14,11,75.6
P1536,Yael Biton,female,38,right,two_handed,7.0,4.6,4.8,155.3,95,66,69.7
P1537,Daniel Levi,male,55,left,two_handed,,1.8,4.9,167.4,46,26,56.3
P1538,Guy Katz,male,23,right,two_handed,4.0,1.0,0.8,168.9,103,71,68.8
P1539,Ariel Azoulay,male,26,right,two_handed,3.0,3.3,3.7,172.4,116,76,65.9
P1540,Noa Friedman,female,12,right,two_handed,5.0,4.0,3.0,158.1,96,46,47.8
P1541,Omer Mizrahi,male,42,left,one_handed,8.0,2.3,,175.2,64,38,58.8
P1542,Ron Shapira,male,8,right,one_handed,8.0,3.7,0.7,137.2,20,10,51.0
P1543,Guy Azoulay,male,17,right,two_handed,5.0,4.0,,173.1,20,11,54.5
P1544,Roni Cohen,female,18,right,two_handed,4.0,12.9,1.2,165.2,11,6,53.5
P1545,Guy Cohen,male,35,right,two_handed,,13.1,2.1,165.5,73,40,54.5
P1546,Guy Levi,male,24,right,two_handed,7.0,2.6,3.2,186.5,47,36,76.3
P1547,Ido Cohen,male,8,right,two_handed,7.0,11.6,,148.5,38,28,75.0
P1548,Noam Azoulay,male,22,right,two_handed,5.0,2.0,6.8,176.8,107,91,84.9
P1549,Amit Azoulay,male,16,right,two_handed,5.0,10.9,1.9,180.3,25,14,57.8
P1550,Ariel Avraham,male,13,right,two_handed,8.0,6.6,8.3,148.3,66,50,75.0
P1551,Amit Friedman,male,28,left,two_handed,7.0,0.5,4.1,173.1,84,64,75.9
P1552,Guy Shapira,male,21,right,two_handed,6.0,3.3,3.5,174.3,14,9,66.5
P1553,Roni Peretz,female,32,right,two_handed,6.0,3.5,6.3,161.6,27,18,66.3
P1554,Tamar Biton,female,28,,two_handed,7.0,3.1,2.0,186.1,51,38,73.8
P1555,Roni Friedman,female,25,left,two_handed,7.0,3.0,1.8,164.0,49,36,72.6
P1556,Lior Shapira,female,30,right,two_handed,8.0,3.0,2.4,168.6,73,48,65.6
P1557,Amit Azoulay,male,17,left,two_handed,9.0,1.5,3.5,174.3,100,87,87.0
P1558,Noa Katz,female,27,right,two_handed,8.0,2.8,3.6,171.1,39,28,72.8
P1559,Ariel Shapira,male,29,right,two_handed,5.0,3.4,2.6,168.1,25,18,70.1
P1560,Eitan Katz,male,38,left,two_handed,7.0,3.9,7.2,172.4,91,63,69.2
P1561,Hila Azoulay,female,20,right,one_handed,6.0,8.6,5.1,172.8,30,21,70.8
P1562,Shira Peretz,female,24,right,two_handed,3.0,2.1,3.7,170.4,106,79,74.9
P1563,Ariel Cohen,male,28,right,one_handed,5.0,3.4,2.8,164.3,11,7,65.0
P1564,Ido Levi,male,62,right,,10.0,3.7,,186.8,77,53,68.2
P1565,Guy Shapira,male,20,right,two_handed,,6.1,9.3,186.3,76,64,83.9
P1566,Guy Levi,male,35,right,two_handed,9.0,4.7,8.2,182.1,70,49,69.8
P1567,Shira Avraham,female,36,left,two_handed,7.0,5.0,3.1,179.2,116,78,67.0
P1568,Ron Peretz,male,39,right,one_handed,6.0,4.4,4.7,174.7,29,17,58.7
P1569,Adi Azoulay,female,27,right,two_handed,8.0,9.1,14.4,161.0,94,82,86.8
P1570,Ron Friedman,male,29,left,two_handed,7.0,0.5,3.2,181.3,26,20,76.5
P1571,Noam Friedman,male,31,right,one_handed,5.0,2.1,0.7,178.9,44,25,55.7
P1572,Gal Cohen,female,37,right,two_handed,8.0,3.0,2.0,153.2,85,54,63.2
P1573,Ido Cohen,male,50,right,one_handed,7.0,0.8,3.2,154.8,92,54,59.2
P1574,Ron Friedman,male,11,right,two_handed,3.0,6.8,2.3,163.7,52,19,37.4
P1575,Eitan Friedman,male,8,right,two_handed,,13.2,3.6,150.7,68,33,48.0
P1576,Noam Friedman,male,44,right,two_handed,5.0,7.0,3.1,158.1,57,29,51.3
P1577,Roni Friedman,female,39,right,,5.0,4.4,7.4,179.8,74,47,64.0
P1578,Guy Shapira,male,16,right,one_handed,7.0,0.7,5.6,176.3,69,46,66.7
P1579,Hila Cohen,female,8,left,two_handed,6.0,12.8,6.6,131.5,39,30,76.3
P1580,Ido Avraham,male,24,left,one_handed,7.0,3.0,,187.2,17,16,95.5
P1581,Yael Levi,female,45,right,one_handed,,4.0,3.4,,46,24,51.4
P1582,Lior Cohen,female,22,right,two_handed,7.0,4.8,8.9,164.3,36,27,75.8
P1583,Yael Shapira,female,20,right,two_handed,4.0,11.1,12.7,161.5,11,8,75.7
P1584,Ariel Shapira,male,33,right,two_handed,7.0,5.0,1.4,168.3,69,42,61.5
P1585,Hila Levi,female,26,right,,8.0,6.2,11.0,164.5,20,18,90.1
P1586,Ido Avraham,male,32,left,one_handed,8.0,4.8,2.8,196.3,112,91,81.2
P1587,Amit Katz,male,53,right,one_handed,7.0,1.5,5.6,184.6,61,31,51.6
P1588,Guy Mizrahi,male,41,right,two_handed,5.0,7.7,7.1,172.3,119,69,58.4
P1589,Amit Biton,male,37,right,one_handed,6.0,0.5,2.2,175.2,114,62,54.7
P1590,Tamar Katz,female,13,right,,6.0,5.7,5.6,154.7,19,12,64.8
P1591,Shira Cohen,female,25,left,two_handed,7.0,2.5,0.6,169.5,68,53,77.8
P1592,Daniel Levi,male,30,left,two_handed,7.0,1.6,3.4,171.2,102,83,81.0
P1593,Daniel Katz,male,35,right,two_handed,6.0,4.9,1.6,171.0,105,63,60.4
P1594,Maya Avraham,female,17,right,two_handed,6.0,0.2,4.9,168.9,86,53,61.1
P1595,Amit Azoulay,male,31,left,two_handed,5.0,4.6,3.1,176.7,118,86,72.6
P1596,Shira Avraham,female,25,right,one_handed,,3.0,,168.4,22,17,75.2
P1597,Lior Peretz,female,52,left,two_handed,5.0,5.8,1.8,,21,10,47.1
P1598,Adi Avraham,female,25,right,two_handed,10.0,3.0,1.8,161.8,50,37,73.2
P1599,Ariel Avraham,male,33,,two_handed,8.0,3.7,4.1,165.6,71,55,77.2
P1600,Ron Azoulay,male,34,right,two_handed,9.0,5.3,10.7,178.2,118,95,80.9
P1601,Daniel Mizrahi,male,41,right,two_handed,,4.9,2.7,181.8,80,46,57.8
